event_id,event_name,event_date,club_id
392621,WetYourSelf! With..Just Be,2012-09-16,237
392458,"Tiefschwarz, Guillaume & The Coutu Dumonts & Ambivalent",2012-09-15,237
391056,Toddla T & Koan Sound,2012-09-14,237
392617,WetYourSelf! With..Kid AM & Alexander Parade,2012-09-09,237
395928,"Ricardo Villalobos, Mathew Jonson & Minilogue & Soundstream Live",2012-09-08,237
388761,Hyperdub & Night Slugs,2012-09-07,237
392595,WetYourSelf! With..App (Live) & DIA,2012-09-02,237
386690,"Henrik Schwarz (Live), Deetron & D'julz",2012-09-01,237
387149,Dub Police,2012-08-31,237
384433,"WetYourSelf! Bank Holiday with Chris Liebing, Marc Houle & Chloé",2012-08-26,237
383184,"Dixon, Joy Orbison & Shackleton (Live)",2012-08-25,237
383189,Playaz Carnival Special,2012-08-24,237
384450,WetYourSelf! With..Nisekay & Another Amit,2012-08-19,237
383181,"M.A.N.D.Y, Slam & Poussez",2012-08-18,237
382900,Critical Sound 10th Birthday,2012-08-17,237
384445,WetYourSelf! With..Dubshape,2012-08-12,237
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,237
384423,Ram Records,2012-08-10,237
384440,WetYourSelf! With..Ed Jones & Kid K,2012-08-05,237
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,237
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,237
380493,WetYourSelf! With..Davis & Tboy,2012-07-29,237
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,237
374758,Playaz & Bukem in Session,2012-07-27,237
380486,WetYourSelf! With..Chaim live,2012-07-22,237
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,237
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,237
380483,WetYourSelf! With..Renato Ratier,2012-07-15,237
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,237
374682,Moda & Roska presents,2012-07-13,237
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,237
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,237
374674,Marky & Friends & Urban Nerds,2012-07-06,237
380476,WetYourSelf! With..Gaiser,2012-07-01,237
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,237
367478,Playaz & Bukem in Session,2012-06-29,237
372763,WetYourSelf! Residental,2012-06-24,237
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,237
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,237
372760,WetYourSelf ! With...Dexter Kane,2012-06-17,237
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,237
366075,Dub Police,2012-06-15,237
372755,WetYourSelf ! With...Butane,2012-06-10,237
362037,Dirtybird & The Nothing Special,2012-06-09,237
361316,Ram Records,2012-06-08,237
359362,DJ EZ,2012-06-04,237
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,237
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,237
361598,Jackbeats & Metalheadz,2012-06-01,237
363193,WetYourSelf! With..Blind Minded & Mr Shiver,2012-05-27,237
357485,"Levon Vincent, Space Dimension Controller & Will Saul",2012-05-26,237
356912,Playaz & Bukem in Session,2012-05-25,237
356955,Ram Jam with David Rodigan,2012-05-24,237
363185,WetYourSelf! With...Martin Dawson,2012-05-20,237
360886,"Margaret Dygas, Superpitcher & Rebolledo present The Pachanga Boys & Juan Atkins",2012-05-19,237
347237,Simian Mobile Disco Lp Launch,2012-05-18,237
358932,Tiger Beer present Hidden Depths with Ninja Tune,2012-05-16,237
363180,WetYourSelf! With...Canary Fontaine vs Zippy,2012-05-13,237
358928,"Tiefschwarz, Slam & Re.You & Rampa (Live)",2012-05-12,237
347221,Fabriclive 63: Digital Soundboy Soundsystem Launch Party,2012-05-11,237
359888,"WetYourSelf! w. Tania Vulcano, Extrawelt-Live, Pig & Dan, Whyt Noyz, Art Of Dark+More",2012-05-06,237
357027,"Magda, Radioactive Man & Jus Ed",2012-05-05,237
347211,Kill Em All,2012-05-04,237
350031,WetYourSelf! With..Fabrizio Maurizi,2012-04-29,237
350812,"Steve Bug, Kate Simko (Live) & Prosumer",2012-04-28,237
347196,Playaz,2012-04-27,237
350026,WetYourSelf! With..App & Nick Lawson,2012-04-22,237
350810,"Michael Mayer, Jimmy Edgar (Live) & Peter Van Hoesen",2012-04-21,237
347187,Dub Police,2012-04-20,237
350022,WetYourSelf! With...Betoko & Natalie Coleman,2012-04-15,237
344582,"Marco Carola, Dave Clarke, Lost My Dog",2012-04-14,237
345815,Ram Records,2012-04-13,237
346484,WetYourSelf! April Bank Holiday Special,2012-04-08,237
344579,"Damian Lazarus, Joris Voorn, Marc Houle",2012-04-07,237
335909,Hessle Audio,2012-04-06,237
338366,Rinse Easter Special,2012-04-05,237
350009,WetYourSelf! With..Faster & Francesca Lombardo,2012-04-01,237
337074,"Sasha, Cari Lekebusch, Mumu Birthday",2012-03-31,237
337531,Playaz,2012-03-30,237
338831,WetYourSelf! With..Roman Flügel,2012-03-25,237
340425,Ivan Smagghe & 10 Years Of Motech,2012-03-24,237
335554,Rusko 'Songs' Album Launch,2012-03-23,237
338830,Wys! Residential,2012-03-18,237
334033,"Craig Richards, Matthias Tanzmann, Jennifer Cardini, N.O.N Music",2012-03-17,237
334015,Hyperdub & Critical Sound,2012-03-16,237
338828,Wetyourself! With...Alexkid,2012-03-11,237
334018,"Martin Buttrich - Live -, Matt Tolfrey, Laura Jones",2012-03-10,237
333522,Marky & Friends.,2012-03-09,237
334131,Eglo 3rd Birthday Party,2012-03-08,237
338826,Wetyourself! With...Ryan O Gorman & Yapacc-Live,2012-03-04,237
335906,Visionquest and The Nothing Special,2012-03-03,237
334005,Jack Beats Love,2012-03-02,237
331638,Monolake - The Ghosts In Surround Tour,2012-03-01,237
377337,"Reboot & Robert Dietz present 'No Hit Wonder, Stacey Pullen & Huxley",2012-02-28,237
318683,Wys! W. Thomas Muller live Bpitch Control,2012-02-26,237
333967,"Ricardo Villalobos, Maetrik, One Records",2012-02-25,237
327698,Playaz,2012-02-24,237
316365,Wys with Glimpse,2012-02-19,237
327697,"Dj Sneak, Ben Sims, Marcel Dettmann",2012-02-18,237
322266,Dub Police,2012-02-17,237
337665,3d Rave - 1000 Students Under One Roof!,2012-02-16,237
318681,Wys! W. James What & Max Chapman,2012-02-12,237
327694,"Ben Klock, Tyrant and Hypercolour presents",2012-02-11,237
318861,Ram Records,2012-02-10,237
318676,Wys! 5th Bday W. Miss Kittin,2012-02-05,237
325638,"Radio Slave, Nina Kraviz & Hotflush Records",2012-02-04,237
318128,Blood Music,2012-02-03,237
320457,Wetyourself with Wesley Razzy & Unai Trotti,2012-01-29,237
319210,"Sammy Dee, Deniz Kurtel (Live) & 20:20 Vision",2012-01-28,237
313982,Playaz,2012-01-27,237
320453,Wetyourself with Lee Brinx and Oiram Gar,2012-01-22,237
319207,Claude Vonstroke & Oslo Records,2012-01-21,237
313981,Sin City vs True Tiger,2012-01-20,237
320451,Wetyourself with Jordi Mas and Andy Bone,2012-01-15,237
316255,"Superfreq: Mr C, Adultnapper live, Sandwell District and air london",2012-01-14,237
313979,Hessle Audio & Fabriclive61: Pinch Album Launch,2012-01-13,237
316253,Carl Craig,2012-01-07,237
306599,Hospitality,2012-01-06,237
306977,Wys! New Years Day Party,2012-01-01,237
310548,Fabric New Years Eve,2011-12-31,237
302919,Playaz Xmas Special,2011-12-27,237
302427,Rinse,2011-12-26,237
302917,Snowbombing Xmas Party,2011-12-23,237
307831,Wetyourself! Christmas Party Back 2 Back Session,2011-12-18,237
301076,"Marco Carola, Surgeon, The Secret Agency",2011-12-17,237
302916,Ram,2011-12-16,237
311078,Union presents Skream / Redlight / Brookes Brothers / Youngman,2011-12-12,237
307829,Wetyourself with Chloe,2011-12-11,237
301074,RPR Sound & Ostgut-Ton,2011-12-10,237
302915,Dub Police,2011-12-09,237
307827,Wetyourself with Jack & I Dan Farserelli,2011-12-04,237
307699,"Brandt Brauer Frick, MDR Records and Life And Death",2011-12-03,237
302913,Jack Beats Love,2011-12-02,237
301068,Wetyourself with Camea,2011-11-27,237
297884,"Tyrant - Lee Burridge, Ame & Aus Music",2011-11-26,237
293326,Playaz,2011-11-25,237
301067,Wetyourself with Wildkats,2011-11-20,237
297883,"Dyed Soundorom, Dop Live and Masomenos",2011-11-19,237
293324,Fabriclive 60: Brodinski Launch Party,2011-11-18,237
286261,Skrillex After Show Party,2011-11-16,237
301058,Wetyourself with Dexter Kane,2011-11-13,237
297882,"Tiefschwarz, Tom Trago and Dave Clarke",2011-11-12,237
294630,Skream & Benga presents.,2011-11-11,237
301057,Wetyourself with Kasper Bjorke,2011-11-06,237
291312,"Dirtybird, Swayzak Live and Kyle Hall",2011-11-05,237
293323,Tectonic Plates Vol. 3 Launch Party,2011-11-04,237
302401,Livemeat: Opal Nera Halloween Party,2011-10-31,237
291941,Wetyourself with Dj W!ld,2011-10-30,237
290862,"Michael Mayer, Marc Houle and Clone Records",2011-10-29,237
291432,Playaz,2011-10-28,237
301104,Union presents Sub Focus / Mistajam / Slumdogz – Doctor P / Krafty Mc / Swan-E,2011-10-26,237
301722,Kubicle Hosts Room 3 For Fabric Birthday,2011-10-23,237
289204,Fabric 12th Birthday,2011-10-22,237
291798,Fabriclive 12th Birthday,2011-10-21,237
291938,Wetyourself with Krankbrothers and Kozber,2011-10-16,237
290717,"John Digweed, John Tejada live and Infine Music",2011-10-15,237
291320,Ram Records,2011-10-14,237
297970,Red Bull Revolutions In Sound After Party,2011-10-13,237
291937,Wetyourself with Chris Woodward and Dzeta N' Basile,2011-10-09,237
286650,Rebel Rave & The Nothing Special,2011-10-08,237
286577,Jack Beats Love,2011-10-07,237
294666,"Union presents Pendulum, Ms Dynamite, Doorly",2011-10-06,237
282397,[cancelled] Brandt Brauer Frick Live,2011-10-05,237
291935,Wetyourself with Mark Henning,2011-10-02,237
286651,20 Years Of Soma,2011-10-01,237
285021,Playaz,2011-09-30,237
286975,Wys! Residential,2011-09-25,237
285656,"Jamie Jones, Danny Daze, Airlondon",2011-09-24,237
278379,Fabriclive 59 - Four Tet Album Launch,2011-09-23,237
285888,Death In Vegas Live and Andrew Weatherall,2011-09-22,237
286974,Wetyourself with Ellen Allien,2011-09-18,237
263930,"Mathew Jonson live, Petre Inspirescu, Mumu",2011-09-17,237
283137,Fabriclive - Toddla T and Scratch Perverts,2011-09-16,237
286973,Wetyourself with Marc Antona - Rules Of Madness Album Launch,2011-09-11,237
281258,Derrick Carter and Nina Kraviz,2011-09-10,237
279815,Night Slugs present L-Vis 1990 'Neon Dreams' Album Launch,2011-09-09,237
286969,Wetyourself with Jamma & Max,2011-09-04,237
281241,Raresh and Digitaline Live,2011-09-03,237
281239,Phantasy Sound,2011-09-02,237
278314,"Wetyourself Bank Holiday W. Oliver Huntemann, Chris Liebing, Terence Fixmer, Loop and More",2011-08-28,237
272927,Tensnake – Live,2011-08-27,237
275826,Fabriclive - Playaz,2011-08-26,237
278313,Wetyourself with Antonio De Angelis,2011-08-21,237
271109,Stacey Pullen and Delsin Records,2011-08-20,237
275825,FabricLIVE - Scratch Perverts,2011-08-19,237
278312,Wetyourself with Kevin Griffiths,2011-08-14,237
275079,"Radio Slave, James Teej live and Bass Culture Records",2011-08-13,237
275811,FabricLIVE - RAM 100,2011-08-12,237
278311,Wetyourself with Luca Bacchetti,2011-08-07,237
272523,Dj Sneak and Jay Haze,2011-08-06,237
272784,FabricLIVE - Sin City,2011-08-05,237
278033,CANCELLED - Djembe Entertainment presents - Onyx Live,2011-08-04,237
264950,Wetyourself with Shane Watcha,2011-07-31,237
269021,On with Ricardo Villalobos,2011-07-30,237
264043,FabricLIVE - Playaz,2011-07-29,237
258614,Nicolas Jaar - Live,2011-07-28,237
258583,Nicolas Jaar - Live,2011-07-27,237
264948,Wetyourself with Mr Shiver,2011-07-24,237
264072,Tyrant,2011-07-23,237
264041,FabricLIVE - Marky & Friends,2011-07-22,237
264947,Wetyourself Resident Special,2011-07-17,237
264068,Superfeq with Mr C and Steve Bug,2011-07-16,237
260664,Fabriclive58 Goldie Album Launch,2011-07-15,237
264946,Wetyourself with Jay Shepheard,2011-07-10,237
264063,Dixon & Isolee - live,2011-07-09,237
260661,Jack Beats Loves,2011-07-08,237
264945,Wetyourself with Fabrizio Maurizi,2011-07-03,237
240002,5 Years Of Leftroom,2011-07-02,237
260655,Hessle Audio,2011-07-01,237
256417,Claude Von Stroke & The Nothing Special,2011-06-25,237
256436,Playaz,2011-06-24,237
260688,Wetyourself with Jordi Mas,2011-06-19,237
256415,Cassy and Nick Curly,2011-06-18,237
256432,Jehst - Live,2011-06-17,237
260686,Wetyourself with Huxley,2011-06-12,237
256414,Damian Lazarus and Guti - Live,2011-06-11,237
256430,Ram Records,2011-06-10,237
260681,Wetyourself with Marco Resmann,2011-06-05,237
256412,Art Department,2011-06-04,237
256428,Dub Police,2011-06-03,237
253014,Wetyourself – Bank Holiday Special,2011-05-29,237
246960,Dinky and Will Saul,2011-05-28,237
241725,Playaz,2011-05-27,237
251323,"Dont Forget: Fabric, Holic & Safehouse",2011-05-26,237
250669,"Wetyourself with Namito, Matthew Burton",2011-05-22,237
236642,Sven Vath In Cocoon,2011-05-21,237
241506,Boys Noize Records,2011-05-20,237
250666,Wetyourself with Sian and Claire Ripley,2011-05-15,237
246959,Zip and Agoria,2011-05-14,237
241505,Numbers present Fabriclive 57: Jackmaster Launch Party,2011-05-13,237
251295,Dont Forget: Hospitality & Shogun Audio,2011-05-12,237
250665,Wetyourself with Soho and Gabbi Lopez,2011-05-08,237
246957,Tyrant & Lost My Dog Records,2011-05-07,237
241501,Digital Soundboy,2011-05-06,237
246322,Wetyourself May Bank Holiday Special,2011-05-01,237
239653,Benoit & Sergio,2011-04-30,237
238099,Playaz,2011-04-29,237
245626,Paul Kalkbrenner - Live,2011-04-28,237
244726,"Wetyourself Bank Holiday Special with Trailer Trash, Noze, Timo Maas & More",2011-04-24,237
239651,Steve Bug and Jamie Jones,2011-04-23,237
238096,Dub Police - Emalkay Album Launch,2011-04-22,237
240517,Adventures In The Beetroot Field,2011-04-21,237
242211,Wetyourself with Cozzy D,2011-04-17,237
239644,Magda & Kate Simko,2011-04-16,237
238092,Soul:ution - Marcus Intalex '21' Album Launch,2011-04-15,237
242209,Wetyourself with Anthea,2011-04-10,237
239648,Sammy Dee and Frivolous live,2011-04-09,237
235203,Ram Records,2011-04-08,237
242208,Wetyourself with Alex Kid,2011-04-03,237
238521,Get Physical,2011-04-02,237
238056,FWD>>>> and Rinse,2011-04-01,237
230561,Nicolas Jaar - Live,2011-03-30,237
233761,Wetyourself with Cedric Maison and Kisk,2011-03-27,237
230404,Omar-S,2011-03-26,237
230403,FabricLIVE - Playaz,2011-03-25,237
233082,Wetyourself with Gaiser,2011-03-20,237
228388,Michael Mayer and Ivan Smagghe,2011-03-19,237
228360,Fabriclive 55: Ramadanman/pearson Sound Album Launch,2011-03-18,237
228738,David Rodigan,2011-03-17,237
246958,Zip and Agoria,2011-03-14,237
233080,Wys 006 Record Release Party,2011-03-13,237
232669,Ricardo Villalobos,2011-03-12,237
230400,The Whip - Live,2011-03-11,237
233074,Wetyourself with Monika Kruse,2011-03-06,237
224410,Visionquest,2011-03-05,237
228353,Jackbeats presents,2011-03-04,237
220964,Wetyourself with Sascha Funke and Wesley Razzy,2011-02-27,237
220958,Marco Carola Album Launch,2011-02-26,237
220712,Fabriclive: Playaz,2011-02-25,237
220963,Wetyourself with Antonio De Angelis and Jamie Funk,2011-02-20,237
220956,Fabric: Tobi Neumann and Levon Vincent,2011-02-19,237
220709,Fabriclive: Dub Police,2011-02-18,237
322240,Dub Police,2011-02-17,237
220962,Wetyourself with Raymundo Rodriguez & Rossko,2011-02-13,237
220723,Fabric: Wagon Repair,2011-02-12,237
220667,Fabriclive: Ram Records,2011-02-11,237
318599,Ram Records,2011-02-10,237
220961,Wetyourself! 4th Birthday with Marc Houle,2011-02-06,237
220719,Fabric: Derrick Carter,2011-02-05,237
220666,Fabriclive: Dj Marky Album Launch,2011-02-04,237
219941,Bash Night,2011-02-03,237
214917,Tiefschwarz,2011-01-29,237
213407,Playaz,2011-01-28,237
214913,Tyrant,2011-01-22,237
213406,Kill Em All featuring Erol Alkan,2011-01-21,237
214910,Sascha Dive and Agoria,2011-01-15,237
213404,Scratch Perverts,2011-01-14,237
214903,Ivan Smagghe and Redshape Live,2011-01-08,237
207322,Hospitality,2011-01-07,237
302923,Hospitality,2011-01-06,237
207277,Wetyourself New Years Day Party,2011-01-01,237
205860,fabric New Years Eve,2010-12-31,237
217896,Lo*kee Nye,2010-12-31,237
201434,Fabriclive: Playaz Christmas Special,2010-12-27,237
192728,Fabriclive: FWD>>Rinse Christmas Party,2010-12-26,237
207308,Wetyourself with Kid K,2010-12-19,237
204757,"John Digweed, Guy J",2010-12-18,237
201433,Fabriclive: Dub Police,2010-12-17,237
207306,Wetyourself with Mark Chambers & Enzo Tedeschi,2010-12-12,237
204754,"Radio Slave, Guy Gerber, Shackleton - Live",2010-12-11,237
201430,fabriclive: Ram,2010-12-10,237
207305,Wetyourself with Pig & Dan,2010-12-05,237
204752,"Dirty Bird, Get Physical & Art Department",2010-12-04,237
205541,"Fabriclive: Joker, Plastician, Girl Unit",2010-12-03,237
205614,Flava Of The Month presents: Dj Premier & Royce Da 5'9' Live In London,2010-12-02,237
200441,Wetyourself 004 Release Party with Luca Bacchetti,2010-11-28,237
197952,Cocoon with Sven Väth,2010-11-27,237
199720,Fabriclive: Playaz,2010-11-26,237
200439,Wetyourself with Jordi Mas & Rico Casazza - Live,2010-11-21,237
197951,"Matthias Tanzmann, 20:20 Soundsystem",2010-11-20,237
199717,Fabriclive: Applepips,2010-11-19,237
193821,Red Bull Music Academy & Tectonic present Scientist Launches Dubstep Into Outer Space,2010-11-18,237
200698,Wetyourself with Mowgli & Jamma,2010-11-14,237
201740,"Fabric: Âme, Guillaume & The Coutu Dumonts - Live, Dan Ghenacia",2010-11-13,237
199715,Fabriclive: Scratch Perverts present Beatdown 2010,2010-11-12,237
198979,Fabric4x,2010-11-11,237
200435,Wetyourself with Oliver Huntemann,2010-11-07,237
197948,"Luciano, Ernesto Ferreyra",2010-11-06,237
199711,Fabriclive: Soul:ution & Hessle Audio,2010-11-05,237
193866,Bash Night,2010-11-04,237
187664,Wetyourself Records Release Party,2010-10-31,237
190720,Perlon,2010-10-30,237
191057,Playaz 10 Years Of Fabric Anniversary,2010-10-29,237
187662,Wetyourself with Suso Flores - Live,2010-10-24,237
190715,Vakant Showcase,2010-10-23,237
191055,Fabriclive 54: David Rodigan Launch Party,2010-10-22,237
193111,Fabric 11th Birthday Weekend,2010-10-17,237
199559,Fabric 11th Birthday - Kubicle,2010-10-17,237
191054,Fabric 11th Birthday Weekend,2010-10-15,237
187660,Wetyourself with Rebekah and Rossko,2010-10-10,237
190714,Metroplex 25th Anniversary,2010-10-09,237
191053,Snowbombing and Urban Nerds,2010-10-08,237
187659,Wetyourself with Fabrizio Maurizi,2010-10-03,237
187380,Ellen Allien / Kenny Larkin / Hot Natured,2010-10-02,237
191052,Ram Records: Andy C 'Nightlife Volume 5' Launch Party,2010-10-01,237
186088,Wetyourself Records Release Party,2010-09-26,237
185472,"Fabric: Sasha, Dj Sneak",2010-09-25,237
184719,Fabriclive: Playaz,2010-09-24,237
185192,Wetyourself with Ivan Escura,2010-09-19,237
182825,Fabric: Safari Electonique,2010-09-18,237
184718,Fabriclive: Marky & Friends,2010-09-17,237
185190,Wetyourself with Betoko,2010-09-12,237
182321,"Fabric: Derrick Carter, Mark Farina",2010-09-11,237
181988,Fabriclive: Fwd>> Rinse,2010-09-10,237
185414,Wetyourself with Barem,2010-09-05,237
182319,Fabric: The Nothing Special,2010-09-04,237
181983,Fabriclive: Eyoe vs Kill Em All,2010-09-03,237
182017,WetYourSelf Bank Holiday Special & Label Launch,2010-08-29,237
179243,Fabric: Carl Craig and Sebo K,2010-08-28,237
177931,Fabriclive: Playaz Carnival Special,2010-08-27,237
182271,Wetyourself with Bearweasel,2010-08-22,237
177942,Fabric: On with Ricardo Villalobos,2010-08-21,237
177929,Fabriclive: Hessle Audio,2010-08-20,237
179216,Wetyourself with Kevin Griffiths,2010-08-15,237
177933,Fabric: Tyrant & Superpitcher,2010-08-14,237
177859,'Fabriclive 53: Drop The Lime' Album Launch,2010-08-13,237
179215,Wetyourself with Deep End Soundsystem,2010-08-08,237
177932,Fabric: Seth Troxler & Nicolas Jaar,2010-08-07,237
177854,Fabriclive: Ram and Autonomic,2010-08-06,237
179213,Wetyourself with Troy Pierce,2010-08-01,237
172135,"Fabric: Marco Carola, Heartthrob live and Rhadoo",2010-07-31,237
172129,Fabriclive: Playaz,2010-07-30,237
172415,Wetyourself with Cesare vs Disorder and Rainer Serrat,2010-07-25,237
172134,Fabric: Get Physical,2010-07-24,237
172127,Fabriclive: The Doctor's Orders 5th Birthday Party,2010-07-23,237
172414,Wetyourself Offical Love Box After Party,2010-07-18,237
172133,"Fabric: Claude Vonstroke, Heidi, Matt Tolfrey",2010-07-17,237
172126,Fabriclive: Dub Police,2010-07-16,237
175277,Deviation presents: Bilal Live,2010-07-14,237
172411,Wetyourself with Rich Nxt & Oriam Gar,2010-07-11,237
173587,Fabric: On,2010-07-10,237
172125,Fabriclive: Numbers and Soul:ution,2010-07-09,237
172409,"Wetyourself with Lee Jones, Peter Pixzel, Jacob Husley & Cormac",2010-07-04,237
172131,Fabric: The Nothing Special,2010-07-03,237
172124,Fabriclive: Hospitality,2010-07-02,237
166134,Wetyourself featuring Cristiano Pixeldot & Antony Difrancesco,2010-06-27,237
165881,"Fabric: Magda, Jimmy Edgar - Live, Surgeon",2010-06-26,237
165877,Fabriclive: Playaz.,2010-06-25,237
166131,Wetyourself featuring Saytek - Live and Louis Guilhem,2010-06-20,237
165874,Fabric: M Plant presents,2010-06-19,237
165872,Fabriclive: DJ Fresh 'Kryptonite' Album Launch,2010-06-18,237
167507,Fabric: Riz Mc presents: Microscope,2010-06-17,237
166129,Wetyourself Resident Special,2010-06-13,237
164904,"Fabric: Mathew Jonson (Live), Raresh and Jozif",2010-06-12,237
164511,"Fabriclive: Tectonic, 'Fabriclive 52: Zero T' Album Launch, Club Autonomic",2010-06-11,237
166128,Wetyourself featuring Marc Houle,2010-06-06,237
163577,Fabric: Mobilee presents 'Lifeblood ' Album Tour,2010-06-05,237
163573,Fabriclive: Grand Hotel,2010-06-04,237
156713,WetYourSelf Bank Holiday Special,2010-05-30,237
156704,"Fabric: Andrew Weatherall, Slam, Butane & Someone Else",2010-05-29,237
156695,Fabriclive: Playaz with Dj Hype plus more,2010-05-28,237
156709,WetYourSelf with Dan Berkson and James What,2010-05-23,237
156702,Fabric: Crosstown Rebels,2010-05-22,237
156689,Fabriclive: Dub Police,2010-05-21,237
156706,WetYourSelf: Resident Special,2010-05-16,237
156699,"Fabric: Tyrant featuring Craig Richards, Lee Burridge",2010-05-15,237
156682,"Fabriclive: Rusko, Scratch Perverts and Lazer Sword",2010-05-14,237
156705,WetYourSelf with Max Cooper & Kanio,2010-05-09,237
156698,"Fabric feat Dj T, Dop and Seuil",2010-05-08,237
156727,Fabriclive: Kill Em All with Midnight Juggernauts,2010-05-07,237
156697,Fabric On & On...& On,2010-05-01,237
151056,Fabriclive: Playaz Bank Holiday Special,2010-04-30,237
153026,WetYourSelf feat. Tomoki Tamura and Robin Ordell,2010-04-25,237
149296,"Fabric: Cobblestone Jazz, Brendon Moeller, Kenneth Christiansen",2010-04-24,237
151053,Fabriclive 51 The Duke Dumont Album Launch,2010-04-23,237
146343,Hungarian Bash Night,2010-04-22,237
153684,WetYourSelf: Resident Special,2010-04-18,237
149295,"Fabric: Joris Voorn, M.A.N.D.Y, Paco Osuna",2010-04-17,237
151050,"Fabriclive: Scratch Perverts, Nero, Tayo, Breakage",2010-04-16,237
153679,WetYourSelf: Enzo Siragusa and Nick Maleedy,2010-04-11,237
149289,"Fabric: Robert Dietz, Damian Schwarz, Steve Bug",2010-04-10,237
151049,Fabriclive: Noisia Album Launch,2010-04-09,237
150517,WetYourSelf Easter Bank Holiday Special,2010-04-04,237
149286,Fabric Feat: Guillaume & The Coutu Dumonts - Live,2010-04-03,237
151046,"Fabriclive: Numbers featuring Jackmaster, Martyn, Rustie *special Offer*",2010-04-02,237
151043,Fabriclive: Adventures In The Beetroot Field,2010-04-01,237
147442,WetYourSelf with Jordi Mas,2010-03-28,237
149010,"Jeff Mills, Aux 88 Pres. Black Tokyo, Deetron",2010-03-27,237
147090,"Fabriclive: Playaz featuring Dj Hype ,pascal, Commix B2b Alix Perez + More",2010-03-26,237
147439,"WetYourSelf with Cormac, Jacob Husley Peter Pixzel",2010-03-21,237
141934,Fabric with Ricardo Villalobos,2010-03-20,237
147087,"Fabriclive: Dub Police with Caspa, Skream, Benga",2010-03-19,237
153324,Faithless and Sub Focus,2010-03-17,237
147433,WetYourSelf with Suso Flores & Alex Vieira,2010-03-14,237
146800,"Fabric: Lindstrom & Christabelle Live, Rub N Tug, Andy Butler",2010-03-13,237
147077,Fabriclive: Chibuku 10th Birthday Party,2010-03-12,237
147355,Red Bull Music Academy presents Brainfeeder London,2010-03-10,237
143229,On & On... & On,2010-03-06,237
146792,"Kill Em All featuring Popof, Drums Of Death (Live) and Filthy Dukes",2010-03-05,237
139213,WetYourSelf with Joe & Will Ask?,2010-02-28,237
141552,"Fabric: Matt Tolfrey, Glimpse and Redshape",2010-02-27,237
142306,"Fabriclive: Playaz featuring DJ Hype, Pascal and DJ Fresh",2010-02-26,237
144436,Breakspoll 2010,2010-02-25,237
140703,WetYourSelf Resident Special,2010-02-21,237
141548,"Fabric: Akufen, Vera and Mark Broom",2010-02-20,237
140330,"Fabriclive: DJ Premier, Appleblim, DJ Marky",2010-02-19,237
139210,WetYourSelf! My Bloody Valentine Special with Bloody Mary,2010-02-14,237
138418,Fabric: The Nothing Special feat Reagenz,2010-02-13,237
140327,"Instra:mental, DJ Babu, Shy FX",2010-02-12,237
138138,WetYourSelf 3rd Birthday with Special Guest Miss Kittin,2010-02-07,237
139556,"Fabric: Innervisions: Âme, Henrik Schwarz (Live), Marcus Worgull and Gerd Jansen",2010-02-06,237
139826,Fabriclive: featuring Fools Gold and Bastard Batty Bass,2010-02-05,237
135775,"Fabric: Carl Craig, Lee Curtiss, Jamie Jones",2010-01-30,237
135773,"Fabric: Cynosure 10 - Mike Shannon, The Mole, Monoblock",2010-01-23,237
133399,"Fabriclive: Kill Em All Erol Alkan, Filthy Dukes, Riton",2010-01-22,237
135771,Fabric: Martyn Album Launch,2010-01-16,237
214909,Sascha Dive and Agoria,2010-01-15,237
135769,"Fabric: Craig Richards, Jay Haze, Jozif",2010-01-09,237
133394,"Fabriclive: Todd Edwards, Hudson Mohawke, Rustie Live, Jackmaster",2010-01-08,237
207295,Hospitality,2010-01-07,237
129781,WetYourSelf! NYD Special,2010-01-01,237
129489,Fabric / Fabriclive New Years Eve,2009-12-31,237
127699,Fabriclive: Playaz Xmas Special & Original Sin 'Grow Your Wings' Album Launch.,2009-12-27,237
127709,"WetYourSelf Residents: Cormac, Peter Pixzel, Jacob Husley",2009-12-20,237
127704,Fabric: John Digweed,2009-12-19,237
127698,Fabriclive: Dub Police...Caspa,2009-12-18,237
127708,"WetYourSelf: Official Time Warp After Party, Gaiser, Cormac, Peter Pixzel, Jacob Husley",2009-12-13,237
127703,"Fabric: Craig Richards, Dixon",2009-12-12,237
127697,Fabriclive: Kill 'Em All - 6th Birthday,2009-12-11,237
