event_id,event_name,event_date,artist_name,artist_id,day
84558,"Fabric: Radio Slave, Johnny D",2009-03-07,Luciano Esse,lucianoesse,Sat
84558,"Fabric: Radio Slave, Johnny D",2009-03-07,Prosumer,prosumer,Sat
84558,"Fabric: Radio Slave, Johnny D",2009-03-07,Jonny Rock,jonnyrock,Sat
84544,Fabriclive: Kill Em' All,2009-03-06,Digitalism,digitalism,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,Filthy Dukes,filthydukes,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,In Flagranti,inflagranti,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,Zombie Nation,zombienation,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,Drop The Lime,dropthelime,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,MikIX The Cat,mikixthecat,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,L-Vis 1990,l-vis1990,Fri
84544,Fabriclive: Kill Em' All,2009-03-06,Bok Bok,bokbok,Fri
80098,WetYourSelf with Gaiser,2009-03-01,Gaiser,gaiser,Sun
80098,WetYourSelf with Gaiser,2009-03-01,Cormac,cormac,Sun
80098,WetYourSelf with Gaiser,2009-03-01,Jacob Husley,jacobhusley,Sun
80098,WetYourSelf with Gaiser,2009-03-01,Peter Pixzel,peterpixzel,Sun
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Rhadoo,rhadoo,Sat
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Reboot,reboot,Sat
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Dyed Soundorom,dyedsoundorom,Sat
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Craig Richards,craigrichards,Sat
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Terry Francis,terryfrancis,Sat
79417,Fabric feat Rhadoo & Joris Voorn,2009-02-28,Joris Voorn,jorisvoorn,Sat
80442,Fabriclive: Playaz,2009-02-27,DJ Hype,djhype,Fri
80442,Fabriclive: Playaz,2009-02-27,Dillinja,dillinja,Fri
80442,Fabriclive: Playaz,2009-02-27,Caspa,caspa,Fri
80442,Fabriclive: Playaz,2009-02-27,Rusko,rusko,Fri
84097,Breakspoll Awards 2009,2009-02-26,Ali B,alib,Thu
84097,Breakspoll Awards 2009,2009-02-26,A-Skillz,a-skillz,Thu
84097,Breakspoll Awards 2009,2009-02-26,Diverted,diverted,Thu
84097,Breakspoll Awards 2009,2009-02-26,Quest,quest,Thu
84097,Breakspoll Awards 2009,2009-02-26,General Midi,generalmidi,Thu
84097,Breakspoll Awards 2009,2009-02-26,Tayo,tayo,Thu
84097,Breakspoll Awards 2009,2009-02-26,Aquasky,aquasky,Thu
84097,Breakspoll Awards 2009,2009-02-26,Drumattic Twins,drumattictwins,Thu
84097,Breakspoll Awards 2009,2009-02-26,Jay Cunning,jaycunning,Thu
84097,Breakspoll Awards 2009,2009-02-26,Da Funk,da_funk,Thu
84097,Breakspoll Awards 2009,2009-02-26,Specimen A,specimena,Thu
84097,Breakspoll Awards 2009,2009-02-26,Beardyman,beardyman,Thu
84097,Breakspoll Awards 2009,2009-02-26,Foreign Beggars,foreignbeggars,Thu
80097,WetYourSelf With Popof,2009-02-22,Popof,popof,Sun
80097,WetYourSelf With Popof,2009-02-22,Peter Pixzel,peterpixzel,Sun
80097,WetYourSelf With Popof,2009-02-22,Cormac,cormac,Sun
80456,Fabric,2009-02-21,Craig Richards,craigrichards,Sat
80456,Fabric,2009-02-21,Andrew Weatherall,andrewweatherall,Sat
80456,Fabric,2009-02-21,Terry Francis,terryfrancis,Sat
80456,Fabric,2009-02-21,Audiofly,audiofly,Sat
80096,WetYourSelf With Marc Houle,2009-02-15,Marc Houle,marchoule,Sun
80096,WetYourSelf With Marc Houle,2009-02-15,Jacob Husley,jacobhusley,Sun
80096,WetYourSelf With Marc Houle,2009-02-15,Peter Pixzel,peterpixzel,Sun
80096,WetYourSelf With Marc Houle,2009-02-15,Cormac,cormac,Sun
80455,Fabric,2009-02-14,Tiefschwarz,tiefschwarz,Sat
80455,Fabric,2009-02-14,Claude Von Stroke,claudevonstroke,Sat
80455,Fabric,2009-02-14,Terry Francis,terryfrancis,Sat
80455,Fabric,2009-02-14,Kenny Larkin,kennylarkin,Sat
80455,Fabric,2009-02-14,Ben Sims,bensims,Sat
80455,Fabric,2009-02-14,Toby Tobias,tobytobias,Sat
80455,Fabric,2009-02-14,Runaway,runaway,Sat
80434,Fabriclive,2009-02-13,Tippa,tippa,Fri
80434,Fabriclive,2009-02-13,Martyn,martyn,Fri
80434,Fabriclive,2009-02-13,Loefah,loefah,Fri
80434,Fabriclive,2009-02-13,Marcus Intalex,marcusintalex,Fri
80434,Fabriclive,2009-02-13,Goldie,goldie,Fri
80434,Fabriclive,2009-02-13,Calibre,calibre,Fri
80434,Fabriclive,2009-02-13,Commix,commix,Fri
80434,Fabriclive,2009-02-13,Lynx,lynx,Fri
80434,Fabriclive,2009-02-13,Kemo,kemo,Fri
80434,Fabriclive,2009-02-13,Scratch Perverts,scratchperverts,Fri
79361,WetYourSelf Relaunch With Miss Kittin,2009-02-08,Miss Kittin,misskittin,Sun
79361,WetYourSelf Relaunch With Miss Kittin,2009-02-08,Cormac,cormac,Sun
79361,WetYourSelf Relaunch With Miss Kittin,2009-02-08,Jacob Husley,jacobhusley,Sun
79361,WetYourSelf Relaunch With Miss Kittin,2009-02-08,Peter Pixzel,peterpixzel,Sun
80454,Fabric feat Carl Craig,2009-02-07,Craig Richards,craigrichards,Sat
80454,Fabric feat Carl Craig,2009-02-07,Carl Craig,carlcraig,Sat
80454,Fabric feat Carl Craig,2009-02-07,Cassy,cassy,Sat
80454,Fabric feat Carl Craig,2009-02-07,Terry Francis,terryfrancis,Sat
80454,Fabric feat Carl Craig,2009-02-07,Adultnapper,adultnapper,Sat
80454,Fabric feat Carl Craig,2009-02-07,Horse Meat Disco,horsemeatdisco,Sat
80454,Fabric feat Carl Craig,2009-02-07,James Hillard,jameshillard,Sat
80429,Fabriclive,2009-02-06,Sinden,sinden,Fri
80429,Fabriclive,2009-02-06,Hannah Holland,hannahholland,Fri
80429,Fabriclive,2009-02-06,Tayo,tayo,Fri
80429,Fabriclive,2009-02-06,Alex Metric,alexmetric,Fri
80429,Fabriclive,2009-02-06,Rattus Rattus,rattusrattus,Fri
80429,Fabriclive,2009-02-06,Klose One,kloseone,Fri
80353,Market Ec1,2009-02-01,Sebastian Gamboa,sebastiangamboa,Sun
80353,Market Ec1,2009-02-01,Nick Tcherniak,nicktcherniak,Sun
80353,Market Ec1,2009-02-01,Pagano,pagano,Sun
80353,Market Ec1,2009-02-01,Kath Harding,kathharding,Sun
80353,Market Ec1,2009-02-01,Kate Nunn,katenunn,Sun
80353,Market Ec1,2009-02-01,Laura Heath,lauraheath,Sun
79370,Fabric: The Nothing Special,2009-01-31,Craig Richards,craigrichards,Sat
79370,Fabric: The Nothing Special,2009-01-31,Robert Hood,roberthood,Sat
79370,Fabric: The Nothing Special,2009-01-31,Arne Weinberg,arneweinberg,Sat
79370,Fabric: The Nothing Special,2009-01-31,Ivan Smagghe,ivansmagghe,Sat
79370,Fabric: The Nothing Special,2009-01-31,Tim Paris,timparis,Sat
79370,Fabric: The Nothing Special,2009-01-31,Jennifer Cardini,jennifercardini,Sat
79370,Fabric: The Nothing Special,2009-01-31,Terry Francis,terryfrancis,Sat
79370,Fabric: The Nothing Special,2009-01-31,Sasse,sasse,Sat
79370,Fabric: The Nothing Special,2009-01-31,Freestyle Man,freestyleman,Sat
80422,Fabriclive: Playaz,2009-01-30,DJ Hype,djhype,Fri
80422,Fabriclive: Playaz,2009-01-30,Fabio,fabio,Fri
80422,Fabriclive: Playaz,2009-01-30,Chase & Status,chasestatus,Fri
80422,Fabriclive: Playaz,2009-01-30,LTJ Bukem,ltjbukem,Fri
80422,Fabriclive: Playaz,2009-01-30,MC Conrad,mcconrad,Fri
80422,Fabriclive: Playaz,2009-01-30,Doc Scott,docscott,Fri
80422,Fabriclive: Playaz,2009-01-30,Blackdown,blackdown,Fri
80422,Fabriclive: Playaz,2009-01-30,Vista,vista,Fri
80423,Fabric,2009-01-24,Craig Richards,craigrichards,Sat
80423,Fabric,2009-01-24,Giles Smith,gilessmith,Sat
80423,Fabric,2009-01-24,Sety,sety,Sat
80423,Fabric,2009-01-24,Dave Aju,daveaju,Sat
80423,Fabric,2009-01-24,Terry Francis,terryfrancis,Sat
80423,Fabric,2009-01-24,Swayzak,swayzak,Sat
80423,Fabric,2009-01-24,Trevor Jackson,trevorjackson,Sat
80423,Fabric,2009-01-24,Circlesquare,circlesquare,Sat
80423,Fabric,2009-01-24,Tim Sweeney,timsweeney,Sat
80423,Fabric,2009-01-24,Mock & Toof,mockandtoof,Sat
80419,Fabriclive,2009-01-23,Joakim,joakim,Fri
80419,Fabriclive,2009-01-23,Padded Cell,paddedcell,Fri
80419,Fabriclive,2009-01-23,Brodinski,brodinski,Fri
80419,Fabriclive,2009-01-23,Filthy Dukes,filthydukes,Fri
80419,Fabriclive,2009-01-23,Yuksek,yuksek,Fri
80419,Fabriclive,2009-01-23,Riton,riton,Fri
80419,Fabriclive,2009-01-23,Matt Walsh,mattwalsh,Fri
80419,Fabriclive,2009-01-23,Golden Bug,goldenbug,Fri
80419,Fabriclive,2009-01-23,Rory Phillips,roryphillips,Fri
80419,Fabriclive,2009-01-23,Toshiki Ohta,toshikiohta,Fri
80420,Fabric,2009-01-17,John Tejada,johntejada,Sat
80420,Fabric,2009-01-17,Konrad Black,konradblack,Sat
80420,Fabric,2009-01-17,Donnacha Costello,donnachacostello,Sat
80420,Fabric,2009-01-17,Hector,hector,Sat
80420,Fabric,2009-01-17,Luke Slater,lukeslater,Sat
80420,Fabric,2009-01-17,Terry Francis,terryfrancis,Sat
80420,Fabric,2009-01-17,The Black Dog,theblackdog,Sat
80420,Fabric,2009-01-17,Zak Frost,zakfrost,Sat
79356,Fabric,2009-01-10,Craig Richards,craigrichards,Sat
79356,Fabric,2009-01-10,Jamie Jones,jamiejones,Sat
79356,Fabric,2009-01-10,Geddes,geddes,Sat
79356,Fabric,2009-01-10,Nathan Coles,nathancoles,Sat
79356,Fabric,2009-01-10,Eddie Richards,eddierichards,Sat
79356,Fabric,2009-01-10,Rub N Tug,rubntug,Sat
79356,Fabric,2009-01-10,Pete Herbert,peteherbert,Sat
73310,Fabric New Year's Eve,2008-12-31,Craig Richards,craigrichards,Wed
73310,Fabric New Year's Eve,2008-12-31,Terry Francis,terryfrancis,Wed
73310,Fabric New Year's Eve,2008-12-31,Dixon,dixon,Wed
73310,Fabric New Year's Eve,2008-12-31,Âme,ame,Wed
73310,Fabric New Year's Eve,2008-12-31,Matt Tolfrey,matttolfrey,Wed
73310,Fabric New Year's Eve,2008-12-31,DJ Yoda,yoda,Wed
73310,Fabric New Year's Eve,2008-12-31,DJ Craze,djcraze,Wed
73310,Fabric New Year's Eve,2008-12-31,Scratch Perverts,scratchperverts,Wed
73310,Fabric New Year's Eve,2008-12-31,Toddla T,toddlat,Wed
73310,Fabric New Year's Eve,2008-12-31,Tayo,tayo,Wed
73307,Fabriclive: Playaz Christmas Special,2008-12-27,DJ Hype,djhype,Sat
73340,Fabric,2008-12-20,John Digweed,digweed,Sat
73340,Fabric,2008-12-20,Lee Burridge,leeburridge,Sat
73340,Fabric,2008-12-20,Radio Slave,radioslave,Sat
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,Skream,skream,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,General Midi,generalmidi,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,Tayo,tayo,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,Justin Robertson,justinrobertson,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,Duke Dumont,dukedumont,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,Meat Katie,meatkatie,Fri
73337,Fabric,2008-12-13,Craig Richards,craigrichards,Sat
73337,Fabric,2008-12-13,Jay Haze,jayhaze,Sat
73337,Fabric,2008-12-13,Adam Beyer,adambeyer,Sat
73337,Fabric,2008-12-13,Joel Mull,joelmull,Sat
73337,Fabric,2008-12-13,Cari Lekebusch,carilekebusch,Sat
73337,Fabric,2008-12-13,Par Grindvik,pargrindvik,Sat
73337,Fabric,2008-12-13,Terry Francis,terryfrancis,Sat
73337,Fabric,2008-12-13,Charles Webster,cwebster,Sat
73300,Fabriclive,2008-12-12,The Glimmers,theglimmers,Fri
73300,Fabriclive,2008-12-12,Joe Goddard,joegoddard,Fri
73300,Fabriclive,2008-12-12,Hot Chip,hotchip,Fri
73300,Fabriclive,2008-12-12,Filthy Dukes,filthydukes,Fri
73300,Fabriclive,2008-12-12,Shit Robot,shitrobot,Fri
73336,Fabric,2008-12-06,Craig Richards,craigrichards,Sat
73336,Fabric,2008-12-06,M.A.N.D.Y,mandy,Sat
73336,Fabric,2008-12-06,Jamie Jones,jamiejones,Sat
73336,Fabric,2008-12-06,Terry Francis,terryfrancis,Sat
73336,Fabric,2008-12-06,Karotte,karotte,Sat
73336,Fabric,2008-12-06,Minilogue,minilogue,Sat
73336,Fabric,2008-12-06,Horse Meat Disco,horsemeatdisco,Sat
73336,Fabric,2008-12-06,James Hillard,jameshillard,Sat
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,Switch,switch,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,Sinden,sinden,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,Grooverider,grooverider,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,Andy C,andyc,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,Goldie,goldie,Fri
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Craig Richards,craigrichards,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Michael Mayer,michaelmayer,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Move D,moved,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Roman Flügel,romanflugel,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Ata,ata,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Holger Zilske,holgerzilske,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Terry Francis,terryfrancis,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,Jimpster,jimpster,Sat
66285,Annie Mac,2008-11-21,Annie Mac,anniemac,Fri
66285,Annie Mac,2008-11-21,DJ Mehdi,djmehdi,Fri
66285,Annie Mac,2008-11-21,Surkin,surkin,Fri
66285,Annie Mac,2008-11-21,Brodinski,brodinski,Fri
66285,Annie Mac,2008-11-21,Yuksek,yuksek,Fri
66285,Annie Mac,2008-11-21,Chase & Status,chasestatus,Fri
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Craig Richards,craigrichards,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Ricardo Villalobos,ricardovillalobos,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Los Updates,losupdates,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Slam,slam,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Terry Francis,terryfrancis,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Octogen,octogen,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Doc Martin,docmartin,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,Melon,melonprods,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Craig Richards,craigrichards,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Steve Bug,stevebug,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Wighnomy Brothers,wighnomybrothers,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Terry Francis,terryfrancis,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Nathan Coles,nathancoles,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Eddie Richards,eddierichards,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Format B,formatb,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,Château Flight,chateauflight,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Craig Richards,craigrichards,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Terry Francis,terryfrancis,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Luciano,luciano,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Shinedoe,shinedoe,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Martin Buttrich,martinbuttrich,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Ralph Lawson,ralphlawson,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Robert Hood,roberthood,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Baby Ford,babyford,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Mark Broom,markbroom,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Fabrice Lig,fabricelig,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Omar S,omars,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Patrice Scott,patricescott,Sat
65320,Fabric - Birthday Weekend,2008-10-18,Keith Worthy,keithworthy,Sat
68347,FabricLIVE - Birthday Weekend,2008-10-17,WhoMadeWho,whomadewho,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Plump DJs,plumpdjs,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Filthy Dukes,filthydukes,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Krafty Kuts,kraftykuts,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Ali B,alib,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,DJ Hype,djhype,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Fabio,fabio,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Dillinja,dillinja,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Instra:mental,instramental,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Tayo,tayo,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Toddla T,toddlat,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,Joe Ransom,joeransom,Fri
66354,Fabric: Craig Richards / Cassy,2008-10-11,Craig Richards,craigrichards,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Cassy,cassy,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Jus Ed,jused,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Cabanne,cabanne,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Terry Francis,terryfrancis,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Mike Shannon,mikeshannon,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,Kate Simko,katesimko,Sat
68314,Fabric,2008-10-04,Craig Richards,craigrichards,Sat
68314,Fabric,2008-10-04,Tobi Neumann,tobineumann,Sat
68314,Fabric,2008-10-04,Pier Bucci,pierbucci,Sat
68314,Fabric,2008-10-04,Federico Molinari,federicomolinari,Sat
68314,Fabric,2008-10-04,Terry Francis,terryfrancis,Sat
68314,Fabric,2008-10-04,Raudive,raudive,Sat
68314,Fabric,2008-10-04,Alex Under,alexunder,Sat
68314,Fabric,2008-10-04,Stevie Kotey,steviekotey,Sat
68314,Fabric,2008-10-04,Beppe Loda,beppeloda,Sat
63538,Fabric - The Nothing Special,2008-09-27,Craig Richards,craigrichards,Sat
63538,Fabric - The Nothing Special,2008-09-27,John Tejada,johntejada,Sat
63538,Fabric - The Nothing Special,2008-09-27,Juju & Jordash,jujujordash,Sat
63538,Fabric - The Nothing Special,2008-09-27,Ellen Allien,ellenallien,Sat
63538,Fabric - The Nothing Special,2008-09-27,Modeselektor,modeselektor,Sat
63538,Fabric - The Nothing Special,2008-09-27,Zander VT,zandervt,Sat
63538,Fabric - The Nothing Special,2008-09-27,Terry Francis,terryfrancis,Sat
63538,Fabric - The Nothing Special,2008-09-27,Rob Mello,robmello,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Craig Richards,craigrichards,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Loco Dice,locodice,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Terry Francis,terryfrancis,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Ivan Smagghe,ivansmagghe,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Anthony Rother,anthonyrother,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,DJ Heather,djheather,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,Inland Knights,inlandknights,Sat
64655,FabricLIVE - Kill 'Em All,2008-09-19,James Murphy,jamesmurphy,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Filthy Dukes,filthydukes,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Emperor Machine,emperormachine,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Alex Gopher,alexgopher,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Klaxons,klaxons,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Proxy,proxy,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Riva Star,rivastarr,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Matt Walsh,mattwalsh,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Casper C,casperc,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,Andy Blake,andyblake,Fri
64104,Fabric - Innervisions / Sender Records,2008-09-13,Dixon,dixon,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,Marcus Worgull,marcusworgull,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,Soundstream,soundstream,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,Pan/Tone,pantone,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,Benno Blome,bennoblome,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,Craig Richards,craigrichards,Sat
64620,Fabric,2008-09-06,Craig Richards,craigrichards,Sat
64620,Fabric,2008-09-06,Damian Lazarus,damianlazarus,Sat
64620,Fabric,2008-09-06,The Mole,themole,Sat
64620,Fabric,2008-09-06,Dyed Soundorom,dyedsoundorom,Sat
64620,Fabric,2008-09-06,Terry Francis,terryfrancis,Sat
64620,Fabric,2008-09-06,Nathan Coles,nathancoles,Sat
64620,Fabric,2008-09-06,Eddie Richards,eddierichards,Sat
64620,Fabric,2008-09-06,Dan Berkson,danberkson,Sat
64620,Fabric,2008-09-06,James What,jameswhat,Sat
64620,Fabric,2008-09-06,Rub N Tug,rubntug,Sat
64620,Fabric,2008-09-06,Todd Terje,toddterje,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Craig Richards,craigrichards,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,M.A.N.D.Y.,mandy,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Terry Francis,terryfrancis,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Agoria,agoria,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Danton Eeprom,dantoneeprom,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Swayzak,swayzak,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,Roger 23,roger23,Sat
58365,FabricLIVE,2008-08-29,Plump DJs,plumpdjs,Fri
58365,FabricLIVE,2008-08-29,Stanton Warriors,stantonwarriors,Fri
58365,FabricLIVE,2008-08-29,Alex Metric,alexmetric,Fri
58365,FabricLIVE,2008-08-29,Herve,herve,Fri
58365,FabricLIVE,2008-08-29,Hannah Holland,hannahholland,Fri
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,DJ Hype,djhype,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Lynx,lynx,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Kemo,kemo,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Potential Badboy,potentialbadboy,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Fabio,fabio,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Logistics,logistics,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Commix,commix,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Alix Perez,alixperez,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Jakes,jakes,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Ed Rush,edrush,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Noisia,noisia,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Teebee,teebee,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Dieselboy,dieselboy,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,Prolix,prolix,Sun
58370,Fabric - Luciano,2008-08-23,Craig Richards,craigrichards,Sat
58370,Fabric - Luciano,2008-08-23,Luciano,luciano,Sat
58370,Fabric - Luciano,2008-08-23,Terry Francis,terryfrancis,Sat
57966,FabricLIVE,2008-08-22,Erol Alkan,erolalkan,Fri
57966,FabricLIVE,2008-08-22,Pat Mahoney,patmahoney,Fri
57966,FabricLIVE,2008-08-22,LCD Soundsystem,lcdsoundsystem,Fri
57966,FabricLIVE,2008-08-22,Disco Bloodbath,discobloodbathdjs,Fri
57966,FabricLIVE,2008-08-22,DJ Mehdi,djmehdi,Fri
57966,FabricLIVE,2008-08-22,Duke Dumont,dukedumont,Fri
57966,FabricLIVE,2008-08-22,Feadz,feadz,Fri
57966,FabricLIVE,2008-08-22,The Japanese Popstars,thejapanesepopstars,Fri
57966,FabricLIVE,2008-08-22,Yousef,yousef,Fri
58369,Fabric - Mark Farina,2008-08-16,Mark Farina,markfarina,Sat
58369,Fabric - Mark Farina,2008-08-16,Iz & Diz,izdiz,Sat
58369,Fabric - Mark Farina,2008-08-16,Craig Richards,craigrichards,Sat
58369,Fabric - Mark Farina,2008-08-16,Slam,slam,Sat
58369,Fabric - Mark Farina,2008-08-16,Terry Francis,terryfrancis,Sat
58362,FabricLIVE - Adam Freeland,2008-08-15,Adam Freeland,adamfreeland,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,James Lavelle,jameslavelle,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Evil Nine,evilnine,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Filthy Dukes,filthydukes,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Roni Size,ronisize,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,DJ Marky,djmarky,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Jakes,jakes,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Tayo,tayo,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Skream,skream,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Buraka Som Sistema,burakasomsistema,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Toddla T,toddlat,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,Mumdance,mumdance,Fri
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,Craig Richards,craigrichards,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,Radio Slave,radioslave,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,Sebo K,sebok,Sat
